Year,Location,Month,Site,Replicate,Scientific_Name,Sum of Biomass_kg_per_m2
2018,North,Jul,BB,5,Acrosiphonia,0.00004
2018,North,Jul,BB,5,Agarum,0.0148
2018,North,Jul,BB,5,Desmarestia,0.01
2018,North,Jul,BB,5,dregs,0.0188
2018,North,Jul,BB,5,Fucus,0.228
2018,North,Jul,BB,5,Laminaria,0.05
2018,North,Jul,BB,5,misc. red,0.0208
2018,North,Jul,BB,5,Odonthalia,0.0024
2018,North,Jul,BB,5,Ptilota,0.0004
2018,North,Jul,BB,6,Desmarestia,0.142
2018,North,Jul,BB,6,Fucus,0.088
2018,North,Jul,BB,6,Laminaria,0.0916
2018,North,Jul,BB,6,misc. red,0.024
2018,North,Jul,BB,7,Acrosiphonia,0.0128
2018,North,Jul,BB,7,Agarum,0.0028
2018,North,Jul,BB,7,Desmarestia,0.0296
2018,North,Jul,BB,7,dregs,0.0076
2018,North,Jul,BB,7,Fucus,0.1004
2018,North,Jul,BB,7,Laminaria,0.082
2018,North,Jul,BB,7,misc. red,0.0048
2018,North,Jul,BB,7,Odonthalia,0.056
2018,North,Jul,BB,8,Acrosiphonia,0.0008
2018,North,Jul,BB,8,Agarum,0.0068
2018,North,Jul,BB,8,Desmarestia,0.0596
2018,North,Jul,BB,8,dregs,0.0544
2018,North,Jul,BB,8,Fucus,0.1992
2018,North,Jul,BB,8,Laminaria,0.1008
2018,North,Jul,BB,8,misc. red,0.0304
2018,North,Jul,BB,8,Odonthalia,0.0652
2018,North,Jul,BB,8,Ptilota,0.0104
2018,North,Jul,BB,8,Ulva,0.0036
2018,North,Jul,BB,9,Agarum,0.1392
2018,North,Jul,BB,9,dregs,0.0184
2018,North,Jul,BB,9,Fucus,0.0408
2018,North,Jul,BB,9,Laminaria,0.0464
2018,North,Jul,BB,9,misc. red,0.0012
2018,North,Jul,BB,10,Acrosiphonia,0.0016
2018,North,Jul,BB,10,Agarum,0.0292
2018,North,Jul,BB,10,bryozoan,0.00004
2018,North,Jul,BB,10,Desmarestia,0.0192
2018,North,Jul,BB,10,Fucus,0.2292
2018,North,Jul,BB,10,Laminaria,0.0344
2018,North,Jul,BB,10,misc. red,0.0288
2018,North,Jul,BB,10,Odonthalia,0.0064
2018,North,Jul,BB,10,Ulva,0.0012
2018,North,Jul,BP,1,Acrosiphonia,0.034
2018,North,Jul,BP,1,Desmarestia,0.0004
2018,North,Jul,BP,1,Fucus,0.5648
2018,North,Jul,BP,1,Odonthalia,0.0052
2018,North,Jul,BP,1,Porphyra,0.3004
2018,North,Jul,BP,1,Saccharina latissima,0.022
2018,North,Jul,BP,1,Ulva,0.0436
2018,North,Jul,BP,2,Acrosiphonia,0.0388
2018,North,Jul,BP,2,Agarum,0.0504
2018,North,Jul,BP,2,dregs,0.0312
2018,North,Jul,BP,2,Fucus,0.288
2018,North,Jul,BP,2,Odonthalia,0.024
2018,North,Jul,BP,2,Porphyra,0.0508
2018,North,Jul,BP,2,Ulva,0.0208
2018,North,Jul,BP,3,Agarum,0.0368
2018,North,Jul,BP,3,Porphyra,0.0108
2018,North,Jul,BP,3,Ulva,0.0092
2018,North,Jul,BP,4,dregs,0.0128
2018,North,Jul,BP,4,Fucus,0.0336
2018,North,Jul,BP,4,Saccharina latissima,0.0984
2018,North,Jul,BP,4,Ulva,0.00004
2018,North,Jul,BP,5,Desmarestia,0.0012
2018,North,Jul,BP,5,dregs,0.1088
2018,North,Jul,BP,5,Fucus,0.1084
2018,North,Jul,BP,5,Odonthalia,0.1672
2018,North,Jul,BP,5,Ptilota,0.004
2018,North,Jul,BP,5,Saccharina latissima,0.0172
2018,North,Jul,BP,5,Scytosiphon,0.0016
2018,North,Jul,BP,5,Ulva,0.0108
2018,North,Jul,BP,6,Acrosiphonia,0.01
2018,North,Jul,BP,6,dregs,0.0184
2018,North,Jul,BP,6,misc. red,0.008
2018,North,Jul,BP,6,Odonthalia,0.0196
2018,North,Jul,BP,6,Porphyra,0.012
2018,North,Jul,BP,6,Saccharina latissima,0.0676
2018,North,Jul,BP,6,Ulva,0.0048
2018,North,Jul,BP,7,Acrosiphonia,0.012
2018,North,Jul,BP,7,Agarum,0.0156
2018,North,Jul,BP,7,Desmarestia,0.00004
2018,North,Jul,BP,7,Fucus,0.0308
2018,North,Jul,BP,7,Laminaria,0.0028
2018,North,Jul,BP,7,Porphyra,0.0472
2018,North,Jul,BP,7,Ulva,0.0048
2018,North,Jul,BP,8,Acrosiphonia,0.008
2018,North,Jul,BP,8,dregs,0.0012
2018,North,Jul,BP,8,Fucus,0.0576
2018,North,Jul,BP,8,Laminaria,0.0076
2018,North,Jul,BP,8,Odonthalia,0.0008
2018,North,Jul,BP,8,Saccharina latissima,0.018
2018,North,Jul,BP,8,Ulva,0.0276
2018,North,Jul,BP,9,Desmarestia,0.0016
2018,North,Jul,BP,9,dregs,0.0564
2018,North,Jul,BP,9,Fucus,0.2244
2018,North,Jul,BP,9,Laminaria,0.0116
2018,North,Jul,BP,9,misc. red,0.002
2018,North,Jul,BP,9,Porphyra,0.0132
2018,North,Jul,BP,9,Ulva,0.0124
2018,North,Jul,BP,10,Agarum,0.0712
2018,North,Jul,BP,10,Fucus,0.0052
2018,North,Jul,BP,10,Laminaria,0.008
2018,North,Jul,BP,10,misc. brown filamentous,0.0024
2018,North,Jul,BP,10,Porphyra,0.0244
2018,North,Jul,BP,10,Ulva,0.0208
2018,North,Aug,AP,1,Agarum,0.0572
2018,North,Aug,AP,1,Alaria,0.0024
2018,North,Aug,AP,1,Desmarestia,0.00004
2018,North,Aug,AP,1,Fucus,0.0144
2018,North,Aug,AP,1,Laminaria,0.094
2018,North,Aug,AP,1,misc. red,0.0228
2018,North,Aug,AP,1,Nereocystis,6.3692
2018,North,Aug,AP,1,Odonthalia,0.0028
2018,North,Aug,AP,1,Porphyra,0.0112
2018,North,Aug,AP,1,Ptilota,0.0556
2018,North,Aug,AP,1,Saccharina latissima,0.028
2018,North,Aug,AP,1,Sparlingia,0.0148
2018,North,Aug,AP,2,Agarum,0.0796
2018,North,Aug,AP,2,Laminaria,0.2256
2018,North,Aug,AP,2,Porphyra,0.004
2018,North,Aug,AP,2,Ptilota,0.006
2018,North,Aug,AP,2,Ulva,0.00004
2018,North,Aug,AP,3,Agarum,0.2812
2018,North,Aug,AP,3,bryozoan,0.00004
2018,North,Aug,AP,3,Desmarestia,0.0036
2018,North,Aug,AP,3,dregs,0.0052
2018,North,Aug,AP,3,Laminaria,0.0904
2018,North,Aug,AP,3,misc. red,0.0356
2018,North,Aug,AP,3,Odonthalia,0.0004
2018,North,Aug,AP,3,Phycodrys,0.0056
2018,North,Aug,AP,3,Ptilota,0.0172
2018,North,Aug,AP,3,Saccharina latissima,0.2036
2018,North,Aug,AP,3,Sparlingia,0.0056
2018,North,Aug,AP,3,Ulva,0.0052
2018,North,Aug,AP,4,Agarum,0.0396
2018,North,Aug,AP,4,bryozoan,0.00004
2018,North,Aug,AP,4,Desmarestia,0.0008
2018,North,Aug,AP,4,Laminaria,0.6284
2018,North,Aug,AP,4,misc. red,0.0236
2018,North,Aug,AP,4,Odonthalia,0.01
2018,North,Aug,AP,4,Phycodrys,0.008
2018,North,Aug,AP,4,Ptilota,0.0036
2018,North,Aug,AP,4,Sparlingia,0.0056
2018,North,Aug,AP,4,Ulva,0.0056
2018,North,Aug,AP,5,Agarum,0.1316
2018,North,Aug,AP,5,Alaria,0.0324
2018,North,Aug,AP,5,Cladophora,0.0012
2018,North,Aug,AP,5,Desmarestia,0.00004
2018,North,Aug,AP,5,Laminaria,2.5312
2018,North,Aug,AP,5,misc. red,0.0396
2018,North,Aug,AP,5,Odonthalia,0.0164
2018,North,Aug,AP,5,Phycodrys,0.008
2018,North,Aug,AP,5,Porphyra,0.0012
2018,North,Aug,AP,5,Ptilota,0.0132
2018,North,Aug,AP,5,Ulva,0.0044
2018,North,Aug,AP,6,Agarum,0.282
2018,North,Aug,AP,6,Alaria,0.0636
2018,North,Aug,AP,6,Cymathaere,0.0192
2018,North,Aug,AP,6,Desmarestia,0.0776
2018,North,Aug,AP,6,Laminaria,0.8724
2018,North,Aug,AP,6,misc. red,0.0292
2018,North,Aug,AP,6,Phycodrys,0.0052
2018,North,Aug,AP,6,Ptilota,0.0136
2018,North,Aug,AP,6,terrestrial,0.0016
2018,North,Aug,AP,6,Ulva,0.0036
2018,North,Aug,AP,7,Agarum,0.1992
2018,North,Aug,AP,7,Alaria,0.0016
2018,North,Aug,AP,7,Cymathaere,0.3764
2018,North,Aug,AP,7,Desmarestia,0.0172
2018,North,Aug,AP,7,Laminaria,0.264
2018,North,Aug,AP,7,misc. red,0.0228
2018,North,Aug,AP,7,Odonthalia,0.002
2018,North,Aug,AP,7,Ptilota,0.0024
2018,North,Aug,AP,7,Saccharina latissima,0.0212
2018,North,Aug,AP,7,Sparlingia,0.004
2018,North,Aug,AP,7,Ulva,0.0004
2018,North,Aug,AP,8,Agarum,0.1124
2018,North,Aug,AP,8,bryozoan,0.00004
2018,North,Aug,AP,8,Cymathaere,0.002
2018,North,Aug,AP,8,Desmarestia,0.00004
2018,North,Aug,AP,8,Laminaria,0.7956
2018,North,Aug,AP,8,misc. red,0.2084
2018,North,Aug,AP,8,Odonthalia,0.002
2018,North,Aug,AP,8,Phycodrys,0.0084
2018,North,Aug,AP,8,Porphyra,0.0048
2018,North,Aug,AP,8,Ptilota,0.0444
2018,North,Aug,AP,8,Saccharina latissima,0.144
2018,North,Aug,AP,8,Sparlingia,0.0084
2018,North,Aug,AP,8,Ulva,0.0048
2018,North,Aug,AP,9,Agarum,0.2332
2018,North,Aug,AP,9,bryozoan,0.00004
2018,North,Aug,AP,9,Cystoseira,0.022
2018,North,Aug,AP,9,Desmarestia,0.0016
2018,North,Aug,AP,9,dregs,0.0048
2018,North,Aug,AP,9,Laminaria,0.3328
2018,North,Aug,AP,9,misc. red,0.1412
2018,North,Aug,AP,9,Odonthalia,0.0268
2018,North,Aug,AP,9,Phycodrys,0.0048
2018,North,Aug,AP,9,Ptilota,0.0192
2018,North,Aug,AP,9,Saccharina latissima,0.2228
2018,North,Aug,AP,9,Sparlingia,0.00004
2018,North,Aug,AP,9,Ulva,0.0056
2018,North,Aug,AP,10,Agarum,0.0108
2018,North,Aug,AP,10,Alaria,0.0228
2018,North,Aug,AP,10,Cymathaere,0.0092
2018,North,Aug,AP,10,Desmarestia,0.0056
2018,North,Aug,AP,10,dregs,0.0052
2018,North,Aug,AP,10,Fucus,0.0008
2018,North,Aug,AP,10,Laminaria,0.0552
2018,North,Aug,AP,10,misc. red,0.0036
2018,North,Aug,AP,10,Nereocystis,0.0024
2018,North,Aug,AP,10,Ptilota,0.0048
2018,North,Aug,AP,10,Ulva,0.0012
2018,North,Aug,BB,1,Acrosiphonia,0.004
2018,North,Aug,BB,1,Agarum,0.0068
2018,North,Aug,BB,1,Cystoseira,0.00004
2018,North,Aug,BB,1,Desmarestia,0.0272
2018,North,Aug,BB,1,Fucus,0.24
2018,North,Aug,BB,1,Laminaria,0.1528
2018,North,Aug,BB,1,misc. holdfast,0.0012
2018,North,Aug,BB,1,misc. red,0.0212
2018,North,Aug,BB,1,Neorhodomela,0.0036
2018,North,Aug,BB,1,Odonthalia,0.00004
2018,North,Aug,BB,1,terrestrial,0.0004
2018,North,Aug,BB,1,Ulva,0.0028
2018,North,Aug,BB,2,Acrosiphonia,0.0116
2018,North,Aug,BB,2,Desmarestia,0.0136
2018,North,Aug,BB,2,dregs,0.0024
2018,North,Aug,BB,2,Fucus,0.3292
2018,North,Aug,BB,2,Laminaria,0.0752
2018,North,Aug,BB,2,misc. holdfast,0.0056
2018,North,Aug,BB,2,misc. red,0.0204
2018,North,Aug,BB,2,Neorhodomela,0.002
2018,North,Aug,BB,2,Odonthalia,0.00004
2018,North,Aug,BB,2,Ptilota,0.00004
2018,North,Aug,BB,2,terrestrial,0.00004
2018,North,Aug,BB,2,Ulva,0.00004
2018,North,Aug,BB,3,Acrosiphonia,0.0008
2018,North,Aug,BB,3,Agarum,0.0728
2018,North,Aug,BB,3,Alaria,0.00004
2018,North,Aug,BB,3,Desmarestia,0.0004
2018,North,Aug,BB,3,Fucus,0.0836
2018,North,Aug,BB,3,Laminaria,0.0212
2018,North,Aug,BB,3,misc. holdfast,0.0008
2018,North,Aug,BB,3,misc. red,0.004
2018,North,Aug,BB,3,Neorhodomela,0.0008
2018,North,Aug,BB,3,Odonthalia,0.0004
2018,North,Aug,BB,3,Palmaria,0.00004
2018,North,Aug,BB,3,Porphyra,0.00004
2018,North,Aug,BB,3,terrestrial,0.00004
2018,North,Aug,BB,3,Ulva,0.00004
2018,North,Aug,BB,4,Acrosiphonia,0.002
2018,North,Aug,BB,4,Agarum,0.0056
2018,North,Aug,BB,4,Desmarestia,0.0012
2018,North,Aug,BB,4,dregs,0.004
2018,North,Aug,BB,4,Fucus,0.1236
2018,North,Aug,BB,4,Laminaria,0.0392
2018,North,Aug,BB,4,misc. red,0.0216
2018,North,Aug,BB,4,Neorhodomela,0.0056
2018,North,Aug,BB,4,Odonthalia,0.0024
2018,North,Aug,BB,4,Palmaria,0.00004
2018,North,Aug,BB,4,terrestrial,0.00004
2018,North,Aug,BB,4,Ulva,0.002
2018,North,Aug,BB,5,Acrosiphonia,0.0044
2018,North,Aug,BB,5,Agarum,0.00004
2018,North,Aug,BB,5,Desmarestia,0.0032
2018,North,Aug,BB,5,dregs,0.0016
2018,North,Aug,BB,5,Fucus,0.0476
2018,North,Aug,BB,5,Laminaria,0.1508
2018,North,Aug,BB,5,misc. holdfast,0.0064
2018,North,Aug,BB,5,misc. red,0.0044
2018,North,Aug,BB,5,Neorhodomela,0.00004
2018,North,Aug,BB,5,Palmaria,0.00004
2018,North,Aug,BB,5,Ptilota,0.0056
2018,North,Aug,BB,5,terrestrial,0.00004
2018,North,Aug,BB,5,Ulva,0.0008
2018,North,Aug,BB,6,Acrosiphonia,0.0008
2018,North,Aug,BB,6,Agarum,0.0012
2018,North,Aug,BB,6,Cystoseira,0.0016
2018,North,Aug,BB,6,Desmarestia,0.0136
2018,North,Aug,BB,6,dregs,0.0012
2018,North,Aug,BB,6,Fucus,0.2248
2018,North,Aug,BB,6,Laminaria,0.0888
2018,North,Aug,BB,6,misc. red,0.0136
2018,North,Aug,BB,6,Neorhodomela,0.0032
2018,North,Aug,BB,6,Ulva,0.0016
2018,North,Aug,BB,7,Acrosiphonia,0.02
2018,North,Aug,BB,7,Agarum,0.3216
2018,North,Aug,BB,7,Desmarestia,0.0248
2018,North,Aug,BB,7,dregs,0.0048
2018,North,Aug,BB,7,Fucus,0.802
2018,North,Aug,BB,7,Laminaria,0.0884
2018,North,Aug,BB,7,misc. holdfast,0.0088
2018,North,Aug,BB,7,misc. red,0.0252
2018,North,Aug,BB,7,Odonthalia,0.0108
2018,North,Aug,BB,7,Saccharina latissima,0.1848
2018,North,Aug,BB,7,terrestrial,0.00004
2018,North,Aug,BB,7,Ulva,0.02
2018,North,Aug,BB,8,Acrosiphonia,0.0092
2018,North,Aug,BB,8,Agarum,0.0184
2018,North,Aug,BB,8,Cladophora,0.0008
2018,North,Aug,BB,8,Desmarestia,0.4204
2018,North,Aug,BB,8,Fucus,0.706
2018,North,Aug,BB,8,Halosaccion,0.0136
2018,North,Aug,BB,8,Laminaria,0.596
2018,North,Aug,BB,8,misc. holdfast,0.0068
2018,North,Aug,BB,8,misc. red,0.0272
2018,North,Aug,BB,8,Neorhodomela,0.0012
2018,North,Aug,BB,8,Nereocystis,0.0524
2018,North,Aug,BB,8,Odonthalia,0.0064
2018,North,Aug,BB,8,Porphyra,0.0024
2018,North,Aug,BB,8,Ptilota,0.00004
2018,North,Aug,BB,8,Saccharina latissima,0.0256
2018,North,Aug,BB,8,terrestrial,0.00004
2018,North,Aug,BB,8,Ulva,0.0076
2018,North,Aug,BB,9,Acrosiphonia,0.0208
2018,North,Aug,BB,9,Agarum,0.3008
2018,North,Aug,BB,9,Cladophora,0.0008
2018,North,Aug,BB,9,Desmarestia,0.1184
2018,North,Aug,BB,9,dregs,0.0504
2018,North,Aug,BB,9,Fucus,2.1712
2018,North,Aug,BB,9,Halosaccion,0.004
2018,North,Aug,BB,9,Laminaria,0.9968
2018,North,Aug,BB,9,misc. red,0.024
2018,North,Aug,BB,9,Neorhodomela,0.0224
2018,North,Aug,BB,9,Odonthalia,0.0152
2018,North,Aug,BB,9,Ptilota,0.00004
2018,North,Aug,BB,9,Saccharina latissima,0.0416
2018,North,Aug,BB,9,terrestrial,0.00004
2018,North,Aug,BB,9,Ulva,0.0096
2018,North,Aug,BB,10,Acrosiphonia,0.0144
2018,North,Aug,BB,10,Agarum,0.04
2018,North,Aug,BB,10,Desmarestia,2.2352
2018,North,Aug,BB,10,dregs,0.0816
2018,North,Aug,BB,10,Fucus,3.488
2018,North,Aug,BB,10,Laminaria,1.792
2018,North,Aug,BB,10,misc. red,0.024
2018,North,Aug,BB,10,Odonthalia,0.0544
2018,North,Aug,BB,10,terrestrial,0.0112
2018,North,Aug,BB,10,Ulva,0.0592
2018,North,Aug,BP,1,Agarum,1.8432
2018,North,Aug,BP,1,Alaria,1.72
2018,North,Aug,BP,1,Constantinia,0.016
2018,North,Aug,BP,1,Desmarestia,0.3888
2018,North,Aug,BP,1,dregs,0.8304
2018,North,Aug,BP,1,Fucus,2.1936
2018,North,Aug,BP,1,Laminaria,1.5184
2018,North,Aug,BP,1,Nereocystis,3.3744
2018,North,Aug,BP,1,Odonthalia,0.0144
2018,North,Aug,BP,1,Ptilota,0.3696
2018,North,Aug,BP,1,terrestrial,0.1088
2018,North,Aug,BP,2,Agarum,0.3632
2018,North,Aug,BP,2,Alaria,0.5152
2018,North,Aug,BP,2,Desmarestia,0.5248
2018,North,Aug,BP,2,dregs,0.3504
2018,North,Aug,BP,2,Eualaria,0.0496
2018,North,Aug,BP,2,Fucus,1.0272
2018,North,Aug,BP,2,Laminaria,1.8224
2018,North,Aug,BP,2,misc. red,0.0544
2018,North,Aug,BP,2,Nereocystis,0.1328
2018,North,Aug,BP,2,Odonthalia,0.0416
2018,North,Aug,BP,2,Porphyra,0.1216
2018,North,Aug,BP,2,Ptilota,0.3808
2018,North,Aug,BP,2,terrestrial,0.0112
2018,North,Aug,BP,2,Ulva,0.0048
2018,North,Aug,BP,3,Agarum,0.0132
2018,North,Aug,BP,3,Constantinia,0.0152
2018,North,Aug,BP,3,Desmarestia,0.0068
2018,North,Aug,BP,3,dregs,0.0316
2018,North,Aug,BP,3,Fucus,0.0516
2018,North,Aug,BP,3,Laminaria,0.1
2018,North,Aug,BP,3,misc. red,0.026
2018,North,Aug,BP,3,Odonthalia,0.00004
2018,North,Aug,BP,3,Ptilota,0.052
2018,North,Aug,BP,4,Agarum,1.8448
2018,North,Aug,BP,4,Constantinia,0.336
2018,North,Aug,BP,4,Desmarestia,0.6496
2018,North,Aug,BP,4,dregs,0.1792
2018,North,Aug,BP,4,Eualaria,2.6912
2018,North,Aug,BP,4,Fucus,0.6
2018,North,Aug,BP,4,Laminaria,0.5792
2018,North,Aug,BP,4,misc. red,0.1024
2018,North,Aug,BP,4,Neorhodomela,0.0208
2018,North,Aug,BP,4,Nereocystis,0.376
2018,North,Aug,BP,4,Odonthalia,0.1248
2018,North,Aug,BP,4,Ptilota,0.2272
2018,North,Aug,BP,4,terrestrial,0.0096
2018,North,Aug,BP,5,Agarum,0.7248
2018,North,Aug,BP,5,Constantinia,0.3712
2018,North,Aug,BP,5,Desmarestia,0.3312
2018,North,Aug,BP,5,dregs,0.3392
2018,North,Aug,BP,5,Fucus,1.192
2018,North,Aug,BP,5,Laminaria,2.2016
2018,North,Aug,BP,5,misc. holdfast,0.1056
2018,North,Aug,BP,5,misc. red,0.4176
2018,North,Aug,BP,5,Neorhodomela,0.072
2018,North,Aug,BP,5,Nereocystis,0.024
2018,North,Aug,BP,5,Odonthalia,0.12
2018,North,Aug,BP,5,Porphyra,0.008
2018,North,Aug,BP,5,Ptilota,0.176
2018,North,Aug,BP,5,terrestrial,0.008
2018,North,Aug,BP,6,Agarum,0.44
2018,North,Aug,BP,6,bryozoan,0.004
2018,North,Aug,BP,6,Constantinia,0.056
2018,North,Aug,BP,6,Desmarestia,0.0488
2018,North,Aug,BP,6,dregs,0.2624
2018,North,Aug,BP,6,Egregia,0.1536
2018,North,Aug,BP,6,Fucus,1.1152
2018,North,Aug,BP,6,Laminaria,0.664
2018,North,Aug,BP,6,misc. red,0.076
2018,North,Aug,BP,6,Nereocystis,1.052
2018,North,Aug,BP,6,Odonthalia,0.0416
2018,North,Aug,BP,6,Porphyra,0.0184
2018,North,Aug,BP,6,Ptilota,0.0912
2018,North,Aug,BP,6,terrestrial,0.0104
2018,North,Aug,BP,7,Agarum,0.3936
2018,North,Aug,BP,7,Constantinia,0.076
2018,North,Aug,BP,7,Desmarestia,0.016
2018,North,Aug,BP,7,dregs,0.1696
2018,North,Aug,BP,7,fleshy bryozoan,0.056
2018,North,Aug,BP,7,Fucus,0.336
2018,North,Aug,BP,7,Halosaccion,0.0104
2018,North,Aug,BP,7,Laminaria,0.4992
2018,North,Aug,BP,7,misc. red,0.1296
2018,North,Aug,BP,7,Nereocystis,0.924
2018,North,Aug,BP,7,Odonthalia,0.0472
2018,North,Aug,BP,7,Porphyra,0.0216
2018,North,Aug,BP,7,Ptilota,0.116
2018,North,Aug,BP,7,terrestrial,0.0104
2018,North,Aug,BP,8,Agarum,1.4784
2018,North,Aug,BP,8,Constantinia,0.2224
2018,North,Aug,BP,8,Desmarestia,0.0048
2018,North,Aug,BP,8,dregs,0.5824
2018,North,Aug,BP,8,Egregia,0.0352
2018,North,Aug,BP,8,Fucus,0.3424
2018,North,Aug,BP,8,Laminaria,1.4864
2018,North,Aug,BP,8,Nereocystis,6.0464
2018,North,Aug,BP,8,Odonthalia,0.1056
2018,North,Aug,BP,8,Ptilota,0.0752
2018,North,Aug,BP,8,Ulva,0.0176
2018,North,Aug,BP,9,Agarum,0.636
2018,North,Aug,BP,9,Alaria,0.1492
2018,North,Aug,BP,9,Desmarestia,0.0952
2018,North,Aug,BP,9,dregs,0.2512
2018,North,Aug,BP,9,Fucus,0.514
2018,North,Aug,BP,9,Halosaccion,0.0024
2018,North,Aug,BP,9,Laminaria,0.268
2018,North,Aug,BP,9,misc. red,0.0436
2018,North,Aug,BP,9,Nereocystis,0.2744
2018,North,Aug,BP,9,Odonthalia,0.00004
2018,North,Aug,BP,9,Ptilota,0.1048
2018,North,Aug,BP,9,Soranthera,0.0124
2018,North,Aug,BP,9,Ulva,0.0012
2018,North,Aug,BP,10,Agarum,0.2848
2018,North,Aug,BP,10,Alaria,0.1056
2018,North,Aug,BP,10,Constantinia,0.1376
2018,North,Aug,BP,10,Cymathaere,0.8256
2018,North,Aug,BP,10,Desmarestia,0.9136
2018,North,Aug,BP,10,dregs,0.088
2018,North,Aug,BP,10,Fucus,0.5616
2018,North,Aug,BP,10,Laminaria,1.2224
2018,North,Aug,BP,10,misc. red,0.0416
2018,North,Aug,BP,10,Nereocystis,1.272
2018,North,Aug,BP,10,Odonthalia,0.0032
2018,North,Aug,BP,10,Ptilota,0.1424
2018,North,Aug,BP,10,terrestrial,0.0688
2018,North,Sep,AP,1,Agarum,0.7256
2018,North,Sep,AP,1,Desmarestia,0.0172
2018,North,Sep,AP,1,Laminaria,0.0132
2018,North,Sep,AP,1,Ptilota,0.00004
2018,North,Sep,AP,2,Agarum,0.4464
2018,North,Sep,AP,2,Desmarestia,0.0012
2018,North,Sep,AP,2,Laminaria,0.094
2018,North,Sep,AP,2,misc. red,0.0384
2018,North,Sep,AP,2,Odonthalia,0.00004
2018,North,Sep,AP,2,Ptilota,0.0008
2018,North,Sep,AP,3,Agarum,0.1592
2018,North,Sep,AP,3,bryozoan,0.004
2018,North,Sep,AP,3,Desmarestia,0.0024
2018,North,Sep,AP,3,Laminaria,0.6724
2018,North,Sep,AP,3,Odonthalia,0.008
2018,North,Sep,AP,3,Ptilota,0.00004
2018,North,Sep,AP,4,Agarum,1.472
2018,North,Sep,AP,4,Desmarestia,0.0032
2018,North,Sep,AP,4,Laminaria,1.3824
2018,North,Sep,AP,4,misc. red,0.3408
2018,North,Sep,AP,4,Ptilota,0.0288
2018,North,Sep,AP,5,Agarum,0.1636
2018,North,Sep,AP,5,Cymathaere,0.3384
2018,North,Sep,AP,5,Laminaria,0.018
2018,North,Sep,AP,5,Odonthalia,0.002
2018,North,Sep,AP,5,Ptilota,0.004
2018,North,Sep,AP,6,Agarum,0.8464
2018,North,Sep,AP,6,Desmarestia,0.0092
2018,North,Sep,AP,6,Laminaria,0.0248
2018,North,Sep,AP,6,Odonthalia,0.0008
2018,North,Sep,AP,6,Ptilota,0.0012
2018,North,Sep,AP,7,Agarum,0.916
2018,North,Sep,AP,7,Fucus,0.0168
2018,North,Sep,AP,7,Laminaria,0.196
2018,North,Sep,AP,7,misc. red,0.1496
2018,North,Sep,AP,7,Nereocystis,0.0144
2018,North,Sep,AP,7,Ptilota,0.00008
2018,North,Sep,AP,8,Agarum,0.4048
2018,North,Sep,AP,8,bryozoan,0.00004
2018,North,Sep,AP,8,Desmarestia,0.0008
2018,North,Sep,AP,8,dregs,0.0612
2018,North,Sep,AP,8,Laminaria,0.0216
2018,North,Sep,AP,8,misc. red,0.0464
2018,North,Sep,AP,8,Nereocystis,0.0036
2018,North,Sep,AP,8,Odonthalia,0.0032
2018,North,Sep,AP,8,Ptilota,0.00004
2018,North,Sep,AP,9,Agarum,0.5864
2018,North,Sep,AP,9,bryozoan,0.00008
2018,North,Sep,AP,9,Desmarestia,0.0024
2018,North,Sep,AP,9,Laminaria,0.3776
2018,North,Sep,AP,9,Nereocystis,0.4664
2018,North,Sep,AP,10,Agarum,0.2872
2018,North,Sep,AP,10,Laminaria,0.0252
2018,North,Sep,AP,10,misc. red,0.01
2018,North,Sep,BB,1,Acrosiphonia,0.0096
2018,North,Sep,BB,1,Agarum,0.3656
2018,North,Sep,BB,1,bryozoan,0.004
2018,North,Sep,BB,1,Desmarestia,0.0264
2018,North,Sep,BB,1,dregs,0.088
2018,North,Sep,BB,1,Fucus,0.3008
2018,North,Sep,BB,1,Laminaria,0.5512
2018,North,Sep,BB,1,misc. red,0.044
2018,North,Sep,BB,1,Odonthalia,0.0016
2018,North,Sep,BB,1,Palmaria,0.0032
2018,North,Sep,BB,1,Ptilota,0.132
2018,North,Sep,BB,1,Ulva,0.0096
2018,North,Sep,BB,2,Acrosiphonia,0.0024
2018,North,Sep,BB,2,Agarum,0.0784
2018,North,Sep,BB,2,bryozoan,0.00008
2018,North,Sep,BB,2,Desmarestia,0.0024
2018,North,Sep,BB,2,dregs,0.1056
2018,North,Sep,BB,2,Fucus,0.3424
2018,North,Sep,BB,2,Laminaria,0.2248
2018,North,Sep,BB,2,misc. red,0.0256
2018,North,Sep,BB,2,Nereocystis,1.548
2018,North,Sep,BB,2,Odonthalia,0.0288
2018,North,Sep,BB,2,Porphyra,0.036
2018,North,Sep,BB,2,Ptilota,0.0152
2018,North,Sep,BB,2,terrestrial,0.00008
2018,North,Sep,BB,2,Ulva,0.0016
2018,North,Sep,BB,3,Alaria,0.0096
2018,North,Sep,BB,3,Desmarestia,0.9368
2018,North,Sep,BB,3,dregs,0.0088
2018,North,Sep,BB,3,Laminaria,0.2504
2018,North,Sep,BB,3,misc. red,0.1296
2018,North,Sep,BB,3,Nereocystis,1.9064
2018,North,Sep,BB,3,Odonthalia,0.0028
2018,North,Sep,BB,3,Porphyra,0.00004
2018,North,Sep,BB,3,Ptilota,0.0436
2018,North,Sep,BB,3,Ulva,0.014
2018,North,Sep,BB,4,Acrosiphonia,0.0112
2018,North,Sep,BB,4,Agarum,0.1472
